station_id,station_name,latitude,longitude,timestamp,parameter,value
ST006,Kurla,19.0726,72.8803,2026-04-11 10:00:00,pm25,62.84
ST006,Kurla,19.0726,72.8803,2026-04-11 10:00:00,pm10,96.71
ST006,Kurla,19.0726,72.8803,2026-04-11 10:00:00,temperature,32.12
ST006,Kurla,19.0726,72.8803,2026-04-11 10:00:00,humidity,71.15
ST006,Kurla,19.0726,72.8803,2026-04-12 10:00:00,pm25,64.22
ST006,Kurla,19.0726,72.8803,2026-04-12 10:00:00,pm10,90.16
ST006,Kurla,19.0726,72.8803,2026-04-12 10:00:00,temperature,31.17
ST006,Kurla,19.0726,72.8803,2026-04-12 10:00:00,humidity,69.15
ST006,Kurla,19.0726,72.8803,2026-04-13 10:00:00,pm25,63.36
ST006,Kurla,19.0726,72.8803,2026-04-13 10:00:00,pm10,89.60
ST006,Kurla,19.0726,72.8803,2026-04-13 10:00:00,temperature,32.09
ST006,Kurla,19.0726,72.8803,2026-04-13 10:00:00,humidity,74.30
ST006,Kurla,19.0726,72.8803,2026-04-14 10:00:00,pm25,64.29
ST006,Kurla,19.0726,72.8803,2026-04-14 10:00:00,pm10,87.72
ST006,Kurla,19.0726,72.8803,2026-04-14 10:00:00,temperature,32.51
ST006,Kurla,19.0726,72.8803,2026-04-14 10:00:00,humidity,68.96
ST006,Kurla,19.0726,72.8803,2026-04-15 10:00:00,pm25,60.89
ST006,Kurla,19.0726,72.8803,2026-04-15 10:00:00,pm10,81.95
ST006,Kurla,19.0726,72.8803,2026-04-15 10:00:00,temperature,32.00
ST006,Kurla,19.0726,72.8803,2026-04-15 10:00:00,humidity,70.19
ST006,Kurla,19.0726,72.8803,2026-04-16 10:00:00,pm25,57.92
ST006,Kurla,19.0726,72.8803,2026-04-16 10:00:00,pm10,78.98
ST006,Kurla,19.0726,72.8803,2026-04-16 10:00:00,temperature,32.38
ST006,Kurla,19.0726,72.8803,2026-04-16 10:00:00,humidity,67.99
ST006,Kurla,19.0726,72.8803,2026-04-17 10:00:00,pm25,56.80
ST006,Kurla,19.0726,72.8803,2026-04-17 10:00:00,pm10,75.76
ST006,Kurla,19.0726,72.8803,2026-04-17 10:00:00,temperature,33.01
ST006,Kurla,19.0726,72.8803,2026-04-17 10:00:00,humidity,68.31
ST006,Kurla,19.0726,72.8803,2026-04-18 10:00:00,pm25,56.62
ST006,Kurla,19.0726,72.8803,2026-04-18 10:00:00,pm10,80.60
ST006,Kurla,19.0726,72.8803,2026-04-18 10:00:00,temperature,34.44
ST006,Kurla,19.0726,72.8803,2026-04-18 10:00:00,humidity,70.41
ST006,Kurla,19.0726,72.8803,2026-04-19 10:00:00,pm25,51.51
ST006,Kurla,19.0726,72.8803,2026-04-19 10:00:00,pm10,84.64
ST006,Kurla,19.0726,72.8803,2026-04-19 10:00:00,temperature,33.55
ST006,Kurla,19.0726,72.8803,2026-04-19 10:00:00,humidity,69.36
ST006,Kurla,19.0726,72.8803,2026-04-20 10:00:00,pm25,54.38
ST006,Kurla,19.0726,72.8803,2026-04-20 10:00:00,pm10,87.05
ST006,Kurla,19.0726,72.8803,2026-04-20 10:00:00,temperature,33.75
ST006,Kurla,19.0726,72.8803,2026-04-20 10:00:00,humidity,64.71
ST006,Kurla,19.0726,72.8803,2026-04-21 10:00:00,pm25,53.11
ST006,Kurla,19.0726,72.8803,2026-04-21 10:00:00,pm10,83.19
ST006,Kurla,19.0726,72.8803,2026-04-21 10:00:00,temperature,34.05
ST006,Kurla,19.0726,72.8803,2026-04-21 10:00:00,humidity,66.30
ST006,Kurla,19.0726,72.8803,2026-04-22 10:00:00,pm25,54.16
ST006,Kurla,19.0726,72.8803,2026-04-22 10:00:00,pm10,82.21
ST006,Kurla,19.0726,72.8803,2026-04-22 10:00:00,temperature,34.41
ST006,Kurla,19.0726,72.8803,2026-04-22 10:00:00,humidity,64.39
ST006,Kurla,19.0726,72.8803,2026-04-23 10:00:00,pm25,54.72
ST006,Kurla,19.0726,72.8803,2026-04-23 10:00:00,pm10,72.50
ST006,Kurla,19.0726,72.8803,2026-04-23 10:00:00,temperature,35.18
ST006,Kurla,19.0726,72.8803,2026-04-23 10:00:00,humidity,65.52
ST006,Kurla,19.0726,72.8803,2026-04-24 10:00:00,pm25,57.85
ST006,Kurla,19.0726,72.8803,2026-04-24 10:00:00,pm10,67.50
ST006,Kurla,19.0726,72.8803,2026-04-24 10:00:00,temperature,35.52
ST006,Kurla,19.0726,72.8803,2026-04-24 10:00:00,humidity,65.74
ST006,Kurla,19.0726,72.8803,2026-04-25 10:00:00,pm25,58.88
ST006,Kurla,19.0726,72.8803,2026-04-25 10:00:00,pm10,68.86
ST006,Kurla,19.0726,72.8803,2026-04-25 10:00:00,temperature,36.62
ST006,Kurla,19.0726,72.8803,2026-04-25 10:00:00,humidity,65.08
ST006,Kurla,19.0726,72.8803,2026-04-26 10:00:00,pm25,59.96
ST006,Kurla,19.0726,72.8803,2026-04-26 10:00:00,pm10,66.18
ST006,Kurla,19.0726,72.8803,2026-04-26 10:00:00,temperature,34.93
ST006,Kurla,19.0726,72.8803,2026-04-26 10:00:00,humidity,64.73
ST006,Kurla,19.0726,72.8803,2026-04-27 10:00:00,pm25,62.87
ST006,Kurla,19.0726,72.8803,2026-04-27 10:00:00,pm10,75.73
ST006,Kurla,19.0726,72.8803,2026-04-27 10:00:00,temperature,36.24
ST006,Kurla,19.0726,72.8803,2026-04-27 10:00:00,humidity,64.08
ST006,Kurla,19.0726,72.8803,2026-04-28 10:00:00,pm25,63.14
ST006,Kurla,19.0726,72.8803,2026-04-28 10:00:00,pm10,75.02
ST006,Kurla,19.0726,72.8803,2026-04-28 10:00:00,temperature,36.48
ST006,Kurla,19.0726,72.8803,2026-04-28 10:00:00,humidity,64.10
ST006,Kurla,19.0726,72.8803,2026-04-29 10:00:00,pm25,61.26
ST006,Kurla,19.0726,72.8803,2026-04-29 10:00:00,pm10,70.72
ST006,Kurla,19.0726,72.8803,2026-04-29 10:00:00,temperature,36.63
ST006,Kurla,19.0726,72.8803,2026-04-29 10:00:00,humidity,62.65
ST006,Kurla,19.0726,72.8803,2026-04-30 10:00:00,pm25,60.97
ST006,Kurla,19.0726,72.8803,2026-04-30 10:00:00,pm10,71.26
ST006,Kurla,19.0726,72.8803,2026-04-30 10:00:00,temperature,36.46
ST006,Kurla,19.0726,72.8803,2026-04-30 10:00:00,humidity,63.93
ST006,Kurla,19.0726,72.8803,2026-05-01 10:00:00,pm25,60.17
ST006,Kurla,19.0726,72.8803,2026-05-01 10:00:00,pm10,65.34
ST006,Kurla,19.0726,72.8803,2026-05-01 10:00:00,temperature,37.04
ST006,Kurla,19.0726,72.8803,2026-05-01 10:00:00,humidity,62.19
ST006,Kurla,19.0726,72.8803,2026-05-02 10:00:00,pm25,58.24
ST006,Kurla,19.0726,72.8803,2026-05-02 10:00:00,pm10,66.06
ST006,Kurla,19.0726,72.8803,2026-05-02 10:00:00,temperature,37.29
ST006,Kurla,19.0726,72.8803,2026-05-02 10:00:00,humidity,61.92
ST006,Kurla,19.0726,72.8803,2026-05-03 10:00:00,pm25,59.22
ST006,Kurla,19.0726,72.8803,2026-05-03 10:00:00,pm10,65.45
ST006,Kurla,19.0726,72.8803,2026-05-03 10:00:00,temperature,36.91
ST006,Kurla,19.0726,72.8803,2026-05-03 10:00:00,humidity,63.25
ST007,Chembur,19.0522,72.9005,2026-04-01 10:00:00,pm25,97.85
ST007,Chembur,19.0522,72.9005,2026-04-01 10:00:00,pm10,180.53
ST007,Chembur,19.0522,72.9005,2026-04-01 10:00:00,temperature,27.81
ST007,Chembur,19.0522,72.9005,2026-04-01 10:00:00,humidity,73.51
ST007,Chembur,19.0522,72.9005,2026-04-02 10:00:00,pm25,60.60
ST007,Chembur,19.0522,72.9005,2026-04-02 10:00:00,pm10,117.99
ST007,Chembur,19.0522,72.9005,2026-04-02 10:00:00,temperature,27.36
ST007,Chembur,19.0522,72.9005,2026-04-02 10:00:00,humidity,76.36
ST007,Chembur,19.0522,72.9005,2026-04-03 10:00:00,pm25,59.11
ST007,Chembur,19.0522,72.9005,2026-04-03 10:00:00,pm10,116.83
ST007,Chembur,19.0522,72.9005,2026-04-03 10:00:00,temperature,27.43
ST007,Chembur,19.0522,72.9005,2026-04-03 10:00:00,humidity,79.18
ST007,Chembur,19.0522,72.9005,2026-04-04 10:00:00,pm25,58.58
ST007,Chembur,19.0522,72.9005,2026-04-04 10:00:00,pm10,112.58
ST007,Chembur,19.0522,72.9005,2026-04-04 10:00:00,temperature,28.91
ST007,Chembur,19.0522,72.9005,2026-04-04 10:00:00,humidity,73.31
ST007,Chembur,19.0522,72.9005,2026-04-05 10:00:00,pm25,59.52
ST007,Chembur,19.0522,72.9005,2026-04-05 10:00:00,pm10,117.15
ST007,Chembur,19.0522,72.9005,2026-04-05 10:00:00,temperature,27.62
ST007,Chembur,19.0522,72.9005,2026-04-05 10:00:00,humidity,74.15
ST007,Chembur,19.0522,72.9005,2026-04-06 10:00:00,pm25,57.16
ST007,Chembur,19.0522,72.9005,2026-04-06 10:00:00,pm10,117.81
ST007,Chembur,19.0522,72.9005,2026-04-06 10:00:00,temperature,28.06
ST007,Chembur,19.0522,72.9005,2026-04-06 10:00:00,humidity,73.21
ST007,Chembur,19.0522,72.9005,2026-04-07 10:00:00,pm25,54.73
ST007,Chembur,19.0522,72.9005,2026-04-07 10:00:00,pm10,123.52
ST007,Chembur,19.0522,72.9005,2026-04-07 10:00:00,temperature,27.25
ST007,Chembur,19.0522,72.9005,2026-04-07 10:00:00,humidity,75.50
ST007,Chembur,19.0522,72.9005,2026-04-08 10:00:00,pm25,58.02
ST007,Chembur,19.0522,72.9005,2026-04-08 10:00:00,pm10,118.17
ST007,Chembur,19.0522,72.9005,2026-04-08 10:00:00,temperature,26.73
ST007,Chembur,19.0522,72.9005,2026-04-08 10:00:00,humidity,72.86
ST007,Chembur,19.0522,72.9005,2026-04-09 10:00:00,pm25,58.90
ST007,Chembur,19.0522,72.9005,2026-04-09 10:00:00,pm10,112.19
ST007,Chembur,19.0522,72.9005,2026-04-09 10:00:00,temperature,27.24
ST007,Chembur,19.0522,72.9005,2026-04-09 10:00:00,humidity,69.75
ST007,Chembur,19.0522,72.9005,2026-04-10 10:00:00,pm25,59.67
ST007,Chembur,19.0522,72.9005,2026-04-10 10:00:00,pm10,109.94
ST007,Chembur,19.0522,72.9005,2026-04-10 10:00:00,temperature,28.25
ST007,Chembur,19.0522,72.9005,2026-04-10 10:00:00,humidity,70.86
ST007,Chembur,19.0522,72.9005,2026-04-11 10:00:00,pm25,61.89
ST007,Chembur,19.0522,72.9005,2026-04-11 10:00:00,pm10,119.32
ST007,Chembur,19.0522,72.9005,2026-04-11 10:00:00,temperature,27.49
ST007,Chembur,19.0522,72.9005,2026-04-11 10:00:00,humidity,70.53
ST007,Chembur,19.0522,72.9005,2026-04-12 10:00:00,pm25,63.00
ST007,Chembur,19.0522,72.9005,2026-04-12 10:00:00,pm10,118.23
ST007,Chembur,19.0522,72.9005,2026-04-12 10:00:00,temperature,27.94
ST007,Chembur,19.0522,72.9005,2026-04-12 10:00:00,humidity,74.67
ST007,Chembur,19.0522,72.9005,2026-04-13 10:00:00,pm25,61.71
ST007,Chembur,19.0522,72.9005,2026-04-13 10:00:00,pm10,123.68
ST007,Chembur,19.0522,72.9005,2026-04-13 10:00:00,temperature,27.36
ST007,Chembur,19.0522,72.9005,2026-04-13 10:00:00,humidity,69.48
ST007,Chembur,19.0522,72.9005,2026-04-14 10:00:00,pm25,61.78
ST007,Chembur,19.0522,72.9005,2026-04-14 10:00:00,pm10,126.45
ST007,Chembur,19.0522,72.9005,2026-04-14 10:00:00,temperature,28.08
ST007,Chembur,19.0522,72.9005,2026-04-14 10:00:00,humidity,74.11
ST007,Chembur,19.0522,72.9005,2026-04-15 10:00:00,pm25,60.84
ST007,Chembur,19.0522,72.9005,2026-04-15 10:00:00,pm10,128.81
ST007,Chembur,19.0522,72.9005,2026-04-15 10:00:00,temperature,28.26
ST007,Chembur,19.0522,72.9005,2026-04-15 10:00:00,humidity,69.59
ST007,Chembur,19.0522,72.9005,2026-04-16 10:00:00,pm25,65.42
ST007,Chembur,19.0522,72.9005,2026-04-16 10:00:00,pm10,128.94
ST007,Chembur,19.0522,72.9005,2026-04-16 10:00:00,temperature,29.02
ST007,Chembur,19.0522,72.9005,2026-04-16 10:00:00,humidity,68.77
ST007,Chembur,19.0522,72.9005,2026-04-17 10:00:00,pm25,63.62
ST007,Chembur,19.0522,72.9005,2026-04-17 10:00:00,pm10,134.18
ST007,Chembur,19.0522,72.9005,2026-04-17 10:00:00,temperature,28.96
ST007,Chembur,19.0522,72.9005,2026-04-17 10:00:00,humidity,69.04
ST007,Chembur,19.0522,72.9005,2026-04-18 10:00:00,pm25,61.13
ST007,Chembur,19.0522,72.9005,2026-04-18 10:00:00,pm10,128.64
ST007,Chembur,19.0522,72.9005,2026-04-18 10:00:00,temperature,29.69
ST007,Chembur,19.0522,72.9005,2026-04-18 10:00:00,humidity,71.13
ST007,Chembur,19.0522,72.9005,2026-04-19 10:00:00,pm25,60.90
ST007,Chembur,19.0522,72.9005,2026-04-19 10:00:00,pm10,128.57
ST007,Chembur,19.0522,72.9005,2026-04-19 10:00:00,temperature,28.35
ST007,Chembur,19.0522,72.9005,2026-04-19 10:00:00,humidity,72.11
ST007,Chembur,19.0522,72.9005,2026-04-20 10:00:00,pm25,62.96
ST007,Chembur,19.0522,72.9005,2026-04-20 10:00:00,pm10,123.58
ST007,Chembur,19.0522,72.9005,2026-04-20 10:00:00,temperature,29.88
ST007,Chembur,19.0522,72.9005,2026-04-20 10:00:00,humidity,71.40
ST007,Chembur,19.0522,72.9005,2026-04-21 10:00:00,pm25,60.19
ST007,Chembur,19.0522,72.9005,2026-04-21 10:00:00,pm10,118.52
ST007,Chembur,19.0522,72.9005,2026-04-21 10:00:00,temperature,29.93
ST007,Chembur,19.0522,72.9005,2026-04-21 10:00:00,humidity,68.90
ST007,Chembur,19.0522,72.9005,2026-04-22 10:00:00,pm25,67.69
ST007,Chembur,19.0522,72.9005,2026-04-22 10:00:00,pm10,116.19
ST007,Chembur,19.0522,72.9005,2026-04-22 10:00:00,temperature,30.46
ST007,Chembur,19.0522,72.9005,2026-04-22 10:00:00,humidity,68.34
ST007,Chembur,19.0522,72.9005,2026-04-23 10:00:00,pm25,70.92
ST007,Chembur,19.0522,72.9005,2026-04-23 10:00:00,pm10,116.66
ST007,Chembur,19.0522,72.9005,2026-04-23 10:00:00,temperature,29.78
ST007,Chembur,19.0522,72.9005,2026-04-23 10:00:00,humidity,70.30
ST007,Chembur,19.0522,72.9005,2026-04-24 10:00:00,pm25,75.44
ST007,Chembur,19.0522,72.9005,2026-04-24 10:00:00,pm10,109.10
ST007,Chembur,19.0522,72.9005,2026-04-24 10:00:00,temperature,29.90
ST007,Chembur,19.0522,72.9005,2026-04-24 10:00:00,humidity,70.79
ST007,Chembur,19.0522,72.9005,2026-04-25 10:00:00,pm25,77.03
ST007,Chembur,19.0522,72.9005,2026-04-25 10:00:00,pm10,115.24
ST007,Chembur,19.0522,72.9005,2026-04-25 10:00:00,temperature,31.16
ST007,Chembur,19.0522,72.9005,2026-04-25 10:00:00,humidity,66.61
ST007,Chembur,19.0522,72.9005,2026-04-26 10:00:00,pm25,78.43
ST007,Chembur,19.0522,72.9005,2026-04-26 10:00:00,pm10,110.75
ST007,Chembur,19.0522,72.9005,2026-04-26 10:00:00,temperature,30.83
ST007,Chembur,19.0522,72.9005,2026-04-26 10:00:00,humidity,70.37
ST007,Chembur,19.0522,72.9005,2026-04-27 10:00:00,pm25,78.31
ST007,Chembur,19.0522,72.9005,2026-04-27 10:00:00,pm10,116.98
ST007,Chembur,19.0522,72.9005,2026-04-27 10:00:00,temperature,31.87
ST007,Chembur,19.0522,72.9005,2026-04-27 10:00:00,humidity,67.16
ST007,Chembur,19.0522,72.9005,2026-04-28 10:00:00,pm25,78.00
ST007,Chembur,19.0522,72.9005,2026-04-28 10:00:00,pm10,114.36
ST007,Chembur,19.0522,72.9005,2026-04-28 10:00:00,temperature,32.08
ST007,Chembur,19.0522,72.9005,2026-04-28 10:00:00,humidity,65.66
ST007,Chembur,19.0522,72.9005,2026-04-29 10:00:00,pm25,77.53
ST007,Chembur,19.0522,72.9005,2026-04-29 10:00:00,pm10,114.66
ST007,Chembur,19.0522,72.9005,2026-04-29 10:00:00,temperature,31.99
ST007,Chembur,19.0522,72.9005,2026-04-29 10:00:00,humidity,67.02
ST007,Chembur,19.0522,72.9005,2026-04-30 10:00:00,pm25,77.48
ST007,Chembur,19.0522,72.9005,2026-04-30 10:00:00,pm10,110.86
ST007,Chembur,19.0522,72.9005,2026-04-30 10:00:00,temperature,31.42
ST007,Chembur,19.0522,72.9005,2026-04-30 10:00:00,humidity,65.61
ST007,Chembur,19.0522,72.9005,2026-05-01 10:00:00,pm25,77.55
ST007,Chembur,19.0522,72.9005,2026-05-01 10:00:00,pm10,118.70
ST007,Chembur,19.0522,72.9005,2026-05-01 10:00:00,temperature,32.38
ST007,Chembur,19.0522,72.9005,2026-05-01 10:00:00,humidity,66.81
ST007,Chembur,19.0522,72.9005,2026-05-02 10:00:00,pm25,80.46
ST007,Chembur,19.0522,72.9005,2026-05-02 10:00:00,pm10,118.48
ST007,Chembur,19.0522,72.9005,2026-05-02 10:00:00,temperature,31.30
ST007,Chembur,19.0522,72.9005,2026-05-02 10:00:00,humidity,65.39
ST007,Chembur,19.0522,72.9005,2026-05-03 10:00:00,pm25,81.38
ST007,Chembur,19.0522,72.9005,2026-05-03 10:00:00,pm10,124.41
ST007,Chembur,19.0522,72.9005,2026-05-03 10:00:00,temperature,31.42
ST007,Chembur,19.0522,72.9005,2026-05-03 10:00:00,humidity,65.49
ST008,Borivali,19.2307,72.8567,2026-04-01 10:00:00,pm25,54.85
ST008,Borivali,19.2307,72.8567,2026-04-01 10:00:00,pm10,105.49
ST008,Borivali,19.2307,72.8567,2026-04-01 10:00:00,temperature,31.58
ST008,Borivali,19.2307,72.8567,2026-04-01 10:00:00,humidity,69.67
ST008,Borivali,19.2307,72.8567,2026-04-02 10:00:00,pm25,43.43
ST008,Borivali,19.2307,72.8567,2026-04-02 10:00:00,pm10,80.00
ST008,Borivali,19.2307,72.8567,2026-04-02 10:00:00,temperature,31.55
ST008,Borivali,19.2307,72.8567,2026-04-02 10:00:00,humidity,69.29
ST008,Borivali,19.2307,72.8567,2026-04-03 10:00:00,pm25,36.54
ST008,Borivali,19.2307,72.8567,2026-04-03 10:00:00,pm10,84.64
ST008,Borivali,19.2307,72.8567,2026-04-03 10:00:00,temperature,30.21
ST008,Borivali,19.2307,72.8567,2026-04-03 10:00:00,humidity,68.28
ST008,Borivali,19.2307,72.8567,2026-04-04 10:00:00,pm25,33.01
ST008,Borivali,19.2307,72.8567,2026-04-04 10:00:00,pm10,83.82
ST008,Borivali,19.2307,72.8567,2026-04-04 10:00:00,temperature,30.48
ST008,Borivali,19.2307,72.8567,2026-04-04 10:00:00,humidity,69.28
ST008,Borivali,19.2307,72.8567,2026-04-05 10:00:00,pm25,33.54
ST008,Borivali,19.2307,72.8567,2026-04-05 10:00:00,pm10,83.85
ST008,Borivali,19.2307,72.8567,2026-04-05 10:00:00,temperature,30.69
ST008,Borivali,19.2307,72.8567,2026-04-05 10:00:00,humidity,70.09
ST008,Borivali,19.2307,72.8567,2026-04-06 10:00:00,pm25,32.40
ST008,Borivali,19.2307,72.8567,2026-04-06 10:00:00,pm10,87.73
ST008,Borivali,19.2307,72.8567,2026-04-06 10:00:00,temperature,30.35
ST008,Borivali,19.2307,72.8567,2026-04-06 10:00:00,humidity,71.47
ST008,Borivali,19.2307,72.8567,2026-04-07 10:00:00,pm25,50.38
ST008,Borivali,19.2307,72.8567,2026-04-07 10:00:00,pm10,133.59
ST008,Borivali,19.2307,72.8567,2026-04-07 10:00:00,temperature,32.04
ST008,Borivali,19.2307,72.8567,2026-04-07 10:00:00,humidity,70.95
ST008,Borivali,19.2307,72.8567,2026-04-08 10:00:00,pm25,46.91
ST008,Borivali,19.2307,72.8567,2026-04-08 10:00:00,pm10,130.29
ST008,Borivali,19.2307,72.8567,2026-04-08 10:00:00,temperature,31.83
ST008,Borivali,19.2307,72.8567,2026-04-08 10:00:00,humidity,69.17
ST008,Borivali,19.2307,72.8567,2026-04-09 10:00:00,pm25,29.82
ST008,Borivali,19.2307,72.8567,2026-04-09 10:00:00,pm10,91.08
ST008,Borivali,19.2307,72.8567,2026-04-09 10:00:00,temperature,31.31
ST008,Borivali,19.2307,72.8567,2026-04-09 10:00:00,humidity,69.51
ST008,Borivali,19.2307,72.8567,2026-04-10 10:00:00,pm25,29.55
ST008,Borivali,19.2307,72.8567,2026-04-10 10:00:00,pm10,94.65
ST008,Borivali,19.2307,72.8567,2026-04-10 10:00:00,temperature,31.69
ST008,Borivali,19.2307,72.8567,2026-04-10 10:00:00,humidity,70.28
ST008,Borivali,19.2307,72.8567,2026-04-11 10:00:00,pm25,35.41
ST008,Borivali,19.2307,72.8567,2026-04-11 10:00:00,pm10,92.01
ST008,Borivali,19.2307,72.8567,2026-04-11 10:00:00,temperature,32.38
ST008,Borivali,19.2307,72.8567,2026-04-11 10:00:00,humidity,69.07
ST008,Borivali,19.2307,72.8567,2026-04-12 10:00:00,pm25,35.49
ST008,Borivali,19.2307,72.8567,2026-04-12 10:00:00,pm10,89.05
ST008,Borivali,19.2307,72.8567,2026-04-12 10:00:00,temperature,32.91
ST008,Borivali,19.2307,72.8567,2026-04-12 10:00:00,humidity,65.99
ST008,Borivali,19.2307,72.8567,2026-04-13 10:00:00,pm25,38.62
ST008,Borivali,19.2307,72.8567,2026-04-13 10:00:00,pm10,87.31
ST008,Borivali,19.2307,72.8567,2026-04-13 10:00:00,temperature,33.49
ST008,Borivali,19.2307,72.8567,2026-04-13 10:00:00,humidity,65.68
ST008,Borivali,19.2307,72.8567,2026-04-14 10:00:00,pm25,41.98
ST008,Borivali,19.2307,72.8567,2026-04-14 10:00:00,pm10,90.76
ST008,Borivali,19.2307,72.8567,2026-04-14 10:00:00,temperature,33.07
ST008,Borivali,19.2307,72.8567,2026-04-14 10:00:00,humidity,66.56
ST008,Borivali,19.2307,72.8567,2026-04-15 10:00:00,pm25,42.27
ST008,Borivali,19.2307,72.8567,2026-04-15 10:00:00,pm10,83.06
ST008,Borivali,19.2307,72.8567,2026-04-15 10:00:00,temperature,32.74
ST008,Borivali,19.2307,72.8567,2026-04-15 10:00:00,humidity,66.48
ST008,Borivali,19.2307,72.8567,2026-04-16 10:00:00,pm25,48.17
ST008,Borivali,19.2307,72.8567,2026-04-16 10:00:00,pm10,78.70
ST008,Borivali,19.2307,72.8567,2026-04-16 10:00:00,temperature,33.38
ST008,Borivali,19.2307,72.8567,2026-04-16 10:00:00,humidity,67.67
ST008,Borivali,19.2307,72.8567,2026-04-17 10:00:00,pm25,50.90
ST008,Borivali,19.2307,72.8567,2026-04-17 10:00:00,pm10,76.53
ST008,Borivali,19.2307,72.8567,2026-04-17 10:00:00,temperature,33.78
ST008,Borivali,19.2307,72.8567,2026-04-17 10:00:00,humidity,68.94
ST008,Borivali,19.2307,72.8567,2026-04-18 10:00:00,pm25,49.76
ST008,Borivali,19.2307,72.8567,2026-04-18 10:00:00,pm10,78.65
ST008,Borivali,19.2307,72.8567,2026-04-18 10:00:00,temperature,33.93
ST008,Borivali,19.2307,72.8567,2026-04-18 10:00:00,humidity,67.79
ST008,Borivali,19.2307,72.8567,2026-04-19 10:00:00,pm25,48.13
ST008,Borivali,19.2307,72.8567,2026-04-19 10:00:00,pm10,76.28
ST008,Borivali,19.2307,72.8567,2026-04-19 10:00:00,temperature,34.30
ST008,Borivali,19.2307,72.8567,2026-04-19 10:00:00,humidity,67.21
ST008,Borivali,19.2307,72.8567,2026-04-20 10:00:00,pm25,46.95
ST008,Borivali,19.2307,72.8567,2026-04-20 10:00:00,pm10,80.21
ST008,Borivali,19.2307,72.8567,2026-04-20 10:00:00,temperature,34.81
ST008,Borivali,19.2307,72.8567,2026-04-20 10:00:00,humidity,68.37
ST008,Borivali,19.2307,72.8567,2026-04-21 10:00:00,pm25,50.46
ST008,Borivali,19.2307,72.8567,2026-04-21 10:00:00,pm10,77.01
ST008,Borivali,19.2307,72.8567,2026-04-21 10:00:00,temperature,34.69
ST008,Borivali,19.2307,72.8567,2026-04-21 10:00:00,humidity,63.54
ST008,Borivali,19.2307,72.8567,2026-04-22 10:00:00,pm25,87.12
ST008,Borivali,19.2307,72.8567,2026-04-22 10:00:00,pm10,126.77
ST008,Borivali,19.2307,72.8567,2026-04-22 10:00:00,temperature,34.44
ST008,Borivali,19.2307,72.8567,2026-04-22 10:00:00,humidity,62.43
ST008,Borivali,19.2307,72.8567,2026-04-23 10:00:00,pm25,73.72
ST008,Borivali,19.2307,72.8567,2026-04-23 10:00:00,pm10,119.20
ST008,Borivali,19.2307,72.8567,2026-04-23 10:00:00,temperature,34.49
ST008,Borivali,19.2307,72.8567,2026-04-23 10:00:00,humidity,64.02
ST008,Borivali,19.2307,72.8567,2026-04-24 10:00:00,pm25,46.93
ST008,Borivali,19.2307,72.8567,2026-04-24 10:00:00,pm10,74.86
ST008,Borivali,19.2307,72.8567,2026-04-24 10:00:00,temperature,34.73
ST008,Borivali,19.2307,72.8567,2026-04-24 10:00:00,humidity,64.94
ST008,Borivali,19.2307,72.8567,2026-04-25 10:00:00,pm25,47.39
ST008,Borivali,19.2307,72.8567,2026-04-25 10:00:00,pm10,78.11
ST008,Borivali,19.2307,72.8567,2026-04-25 10:00:00,temperature,35.60
ST008,Borivali,19.2307,72.8567,2026-04-25 10:00:00,humidity,64.10
ST008,Borivali,19.2307,72.8567,2026-04-26 10:00:00,pm25,48.36
ST008,Borivali,19.2307,72.8567,2026-04-26 10:00:00,pm10,78.34
ST008,Borivali,19.2307,72.8567,2026-04-26 10:00:00,temperature,34.65
ST008,Borivali,19.2307,72.8567,2026-04-26 10:00:00,humidity,64.15
ST008,Borivali,19.2307,72.8567,2026-04-27 10:00:00,pm25,41.38
ST008,Borivali,19.2307,72.8567,2026-04-27 10:00:00,pm10,74.34
ST008,Borivali,19.2307,72.8567,2026-04-27 10:00:00,temperature,35.73
ST008,Borivali,19.2307,72.8567,2026-04-27 10:00:00,humidity,61.91
ST008,Borivali,19.2307,72.8567,2026-04-28 10:00:00,pm25,59.41
ST008,Borivali,19.2307,72.8567,2026-04-28 10:00:00,pm10,104.01
ST008,Borivali,19.2307,72.8567,2026-04-28 10:00:00,temperature,34.43
ST008,Borivali,19.2307,72.8567,2026-04-28 10:00:00,humidity,64.48
ST008,Borivali,19.2307,72.8567,2026-04-29 10:00:00,pm25,53.85
ST008,Borivali,19.2307,72.8567,2026-04-29 10:00:00,pm10,102.53
ST008,Borivali,19.2307,72.8567,2026-04-29 10:00:00,temperature,36.09
ST008,Borivali,19.2307,72.8567,2026-04-29 10:00:00,humidity,62.49
ST008,Borivali,19.2307,72.8567,2026-04-30 10:00:00,pm25,39.83
ST008,Borivali,19.2307,72.8567,2026-04-30 10:00:00,pm10,71.54
ST008,Borivali,19.2307,72.8567,2026-04-30 10:00:00,temperature,36.75
ST008,Borivali,19.2307,72.8567,2026-04-30 10:00:00,humidity,61.89
ST008,Borivali,19.2307,72.8567,2026-05-01 10:00:00,pm25,43.06
ST008,Borivali,19.2307,72.8567,2026-05-01 10:00:00,pm10,70.42
ST008,Borivali,19.2307,72.8567,2026-05-01 10:00:00,temperature,36.68
ST008,Borivali,19.2307,72.8567,2026-05-01 10:00:00,humidity,61.76
ST008,Borivali,19.2307,72.8567,2026-05-02 10:00:00,pm25,44.32
